,CDS Code,County,District Name,Locale Classifications,District Type,2023-24 Student Enrollment,2023-24 % Unduplicated,BP: 7111 Evaluating Existing Buildings,BP 7111 Year Adopted,BP 7111 Year of Policy Update if applicable,BP 7111 Link to Policy,AR: 7111 Evaluating Existing Buildings,AR 7111 Year Adopted,AR 7111 Year of Policy Update if applicable,AR 7111 Link to Policy,School Board Policy Commitments Score (out of 3),Building Electrification,Energy Efficiency,On-Site Renewables,HVAC: AC,Indoor Air Quality,Energy Resilience,Fleet Electrification,EV Chargers for Parking,Water Conservation,Zero Waste Initiative,Schoolyard Forest,School Gardens,District-Wide Curriculum Environmental or Climate Literacy Indicators (up to 3),Overall District Action and Literacy Initiative Indicators (up to 10),Staff Capacity Indicators (up to 4),W/O Policy Environmental and Climate Action Score (17 points),"Plans, Communication, and Awards Indicators (up to 3)",District-Wide Campus Sustainability Indicators (up to 3),District-Wide Environmental Community and Culture Indicators (up to 3),Environmental and Climate Action Score (20 points),BP7111: Path to PDF,BP7111: PDF Text
385,36677360000000,San Bernardino,Helendale Elementary,Town,Elementary School District,7275,53,0.0,,,,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030222&revid=xspluswszdXsVHu9lmTlqTT0Q==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,1,0,0.0,0.0,0,0.0,0.0,1,0,0,0,0.0,2.0,0,2.0,0.0,1.5,0.5,5.0,,
386,36677770000000,San Bernardino,Morongo Unified,Town,Unified School District,7359,73,0.0,,,,1.0,2001,2001,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030337&revid=fTNBGKGbqJbaMvjANCEuhQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,1,0.0,0.0,0,0,1,1,2.0,5.5,0,5.5,0.0,1.5,1.5,9.0,,
387,36677850000000,San Bernardino,Mountain View Elementary,Urban,Elementary School District,3156,62,0.0,,,,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36031033&revid=hvO57lndvCF7F7EslshU6O4hg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.5,0,0.5,0.0,0.5,0.0,3.5,,
388,36678010000000,San Bernardino,Needles Unified,Town,Unified School District,930,81,0.0,,,,1.0,1999,1999,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030343&revid=24Xoygf3zwr4j4FBZSy9rA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.5,0,0.5,0.0,0.0,0.5,3.5,,
389,36678190000000,San Bernardino,Ontario-Montclair,Urban,Elementary School District,17903,90,0.0,,,,1.0,2016,*,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030621&revid=Pn1pQsGzY7RfiFVZeLgqKw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,1,1,1,1.0,1.0,1,1.0,1.0,1,0,1,1,0.5,3.5,1,4.5,0.0,3.0,0.0,7.5,,
390,36678270000000,San Bernardino,Oro Grande,Suburban,Unified School District,5691,84,0.0,,,,1.0,2018,2018,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030627&revid=bdIplusT1A2037FqXfwWk9udQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,,
391,36678430000000,San Bernardino,Redlands Unified,Urban,Unified School District,19800,67,1.0,1995,2006,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030396&revid=wQHcpVZ4vbcuhTaalKykvg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,1.0,1995,2006,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030396&revid=wQHcpVZ4vbcuhTaalKykvg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,Redlands_Unified_BP7111.pdf,"Policy 7111: Evaluating Existing Buildings Status: ADOPTED Original Adopted Date: 02/14/1995 | Last Revised Date: 02/28/2006 | Last Reviewed Date: 02/28/2006 The Superintendent or designee shall periodically evaluate the adequacy and design of existing district facilities to determine whether they meet the needs of the instructional program, provide a healthful and pleasing environment for students and staff, and fulfill legal requirements for safety and structural soundness, access for the disabled and energy conservation. In the event that the Department of General Services or any licensed structural engineer or licensed architect finds and reports to the Governing Board that a district building is unsafe for use, the Superintendent or designee shall immediately obtain an estimate of the cost of repairs or reconstruction necessary to bring the building up to legal standards for structural safety. The Board shall establish a system of priorities for the repair, reconstruction or replacement of unsafe school buildings. (Education Code 17367) Energy Efficiency When evaluating existing buildings, the Superintendent or designee shall arrange for the preaudit and postaudit of school buildings by utility companies or independent energy audit firms to the extent that these services are available. Information provided by these services shall be used to determine the cost of retrofitting the buildings and the savings which may result from adding insulation, making design modifications or using other energy-conserving devices. The district may contract with qualified businesses capable of retrofitting these buildings and may borrow funds which do not exceed the amount of energy savings to be accumulated from the improvement of the buildings. (Education Code 17651-17653) Report of Existing Building Capacity The district shall submit a one-time report of existing school capacity to the State Allocation Board. The district's, or where appropriate the attendance area's, existing school capacity shall be calculated pursuant to the formulas set forth in Education Code 17071.10-17071.40 and in 2 CCR 1859-1859.106. Board Policy Manual Redlands Unified School District "
392,36678500000000,San Bernardino,Rialto Unified,Suburban,Unified School District,23455,87,0.0,,,,1.0,1999,2008,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030372&revid=OhgvJvSALMdU2mCcMqSDqw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,0.5,1.5,3,7.5,3.0,0.5,0.5,10.5,,
393,36678680000000,San Bernardino,Rim of the World Unified,Town,Unified School District,2853,62,0.0,,,,1.0,2018,2018,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030377&revid=eRslshcxEhPIFiaHcDvIAeSAA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&isPndg=&PG=6,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.5,0,1.0,0.5,0.5,0.0,4.0,,
394,36678760000000,San Bernardino,San Bernardino City Unified,Urban,Unified School District,49384,92,0.0,,,,1.0,2007,2007,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030409&revid=kwu5d411plusx0J4z6dibplusDtA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,1,0.0,0.0,1,0.0,0.0,0,0,0,1,0.5,3.5,4,10.0,2.5,2.5,0.5,13.0,,
395,36678920000000,San Bernardino,Trona Joint Unified,Rural,Unified School District,248,76,,,,,1.0,2022,2022,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36031081&revid=nL1ZOSEslshRvTm6IBn5YkJaw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,,
396,36738580000000,San Bernardino,Baker Valley Unified,Rural,Unified School District,129,86,0.0,,,,1.0,2018,2018,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030703&revid=bWtkKjenI1VSpVjfRFLTEQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,,
397,36738900000000,San Bernardino,Silver Valley Unified,Town,Unified School District,2024,59,0.0,,,,1.0,2008,2016,https://svusdpublic.ic-board.com/Reference_Library/ESB_Policies_and_Regulations/Regulations/7111R.doc,3.0,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.5,0,0.5,0.0,0.5,0.0,3.5,,
398,36739570000000,San Bernardino,Snowline Joint Unified,Rural,Unified School District,7967,74,0.0,,,,1.0,2014,2014,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030444&revid=yIqplusp7SEkSiK2CvRMB0FZw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,1,0.0,0.0,1,0.0,0.0,1,0,0,1,1.5,5.5,0,5.5,0.0,3.0,1.0,8.5,,
399,36750440000000,San Bernardino,Hesperia Unified,Suburban,Unified School District,25356,68,0.0,,,,1.0,2019,2019,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030911&revid=pluswsn8CbxyUI699pwyujVVQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,1,1,0,0,0.0,1.0,0,1.0,0.0,1.0,0.0,4.0,,
400,36750510000000,San Bernardino,Lucerne Valley Unified,Rural,Unified School District,12716,58,0.0,,,,1.0,2012,2012,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030315&revid=JzOeWu07JwgplusGnmp5IyslshnQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,1,1,1.0,0.0,0,1.0,0.0,0,0,0,1,1.5,4.75,0,4.75,0.0,2.25,1.0,7.75,,
401,36750690000000,San Bernardino,Upland Unified,Suburban,Unified School District,9797,70,0.0,,,,1.0,2011,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030255&revid=gSJz56WMk0BBike3w9INJw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,1,1.0,0.0,0,0.0,0.0,0,0,0,1,3.0,5.75,2,7.75,0.0,1.25,1.0,10.25,,
402,36750770000000,San Bernardino,Apple Valley Unified,Suburban,Unified School District,15252,73,0.0,,,,1.0,2007,2018,https://go.boarddocs.com/ca/apple/Board.nsf/goto?open&id=B5ZMWJ5A195E,3.0,0,0,1,0.0,0.0,0,1.0,0.0,0,0,0,1,0.5,2.0,0,2.0,0.0,1.5,0.0,5.0,,
403,37679830000000,San Diego,Borrego Springs Unified,Rural,Unified School District,2836,81,0.0,,,,1.0,2014,2014,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030710&revid=ksrZAUa3mslshQb3jcH0OxBdw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,2.5,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.5,,
404,37679910000000,San Diego,Cajon Valley Union,Suburban,Elementary School District,17940,81,0.0,,,,1.0,2017,2017,https://go.boarddocs.com/ca/cvusd/Board.nsf/goto?open&id=AKULQE57A77A#,1.5,1,1,1,1.0,1.0,1,1.0,1.0,1,1,0,1,0.5,4.5,0,5.5,1.0,3.0,0.5,7.5,,
405,37680070000000,San Diego,Cardiff Elementary,Suburban,Elementary School District,649,16,0.0,*,*,*,1.0,2015,2015,*,3.0,0,1,0,1.0,1.0,0,0.0,0.0,1,0,0,1,1.5,5.0,1,7.5,1.5,2.5,0.5,11.0,,
406,37680230000000,San Diego,Chula Vista Elementary,Urban,Elementary School District,28930,61,1.0,1990,1990,https://cdnsm5-ss12.sharpschool.com/UserFiles/Servers/Server_411950/File/Board%20of%20Education/Policy%20and%20Bylaws/7000/bp7111.pdf,1.0,1990,1990,https://cdnsm5-ss12.sharpschool.com/UserFiles/Servers/Server_411950/File/Board%20of%20Education/Policy%20and%20Bylaws/7000/bp7111.pdf,2.5,0,0,1,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,1.0,3,4.0,0.0,1.0,0.0,6.5,Chula_Vista_Elementary_BP7111.pdf,"BP 7111  Page 1 of 1    New Construction    EVALUATING EXISTING BUILDINGS    The adequacy and design of all existing school facilities shall be evaluated periodically  in terms of meeting the needs of the instructional program and fulfilling the requirements  of law regarding safety and structural soundness, accessibility to the handicapped and  energy conservation.    A primary consideration in evaluating existing facilities shall be the preservation of a  healthful environment for students and staff as well as providing an aesthetically  pleasing learning and working atmosphere.    In the evaluation of existing buildings, installation of energy conserving devices,  including insulation or the implementation of other design modifications, shall be  considered as permitted by law for purposes of reducing energy costs.        Legal Reference:    EDUCATION CODE  17900-17903  Retrofitting existing school facilities for energy conservation  39210-39228  Fitness for occupancy (repair, renovation, or replacement of existing buildings),  especially  39212  Building examinations; required actions of governing board upon report of unsafe  conditions                                Policy  CHULA VISTA ELEMENTARY SCHOOL DISTRICT  Adopted:  11/13/90  Chula Vista, California  "
407,37680310000000,San Diego,Coronado Unified,Suburban,Unified School District,2738,19,0.0,,,,1.0,2010,2010,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030606&revid=5slshNEsuKWZsY4Ca8uplusVVd0w==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,0,1.0,1.0,1,0.0,1.0,0,0,0,0,0.0,3.0,0,3.5,0.5,3.0,0.0,6.5,,
408,37680490000000,San Diego,Dehesa Elementary,Rural,Elementary School District,11666,38,0.0,,,,1.0,1999,2017,https://drive.google.com/file/d/14iJfdPnSQJgByhXT0I5dsRW3kWIvI7W1/view,3.0,0,0,0,1.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.75,0,0.75,0.0,0.75,0.0,3.75,,
409,37680560000000,San Diego,Del Mar Union Elementary,Urban,Elementary School District,3662,21,0.0,,,,1.0,2005,2019,https://go.boarddocs.com/ca/dmusd/Board.nsf/Public#,3.0,1,1,1,1.0,1.0,0,1.0,0.0,1,1,0,1,0.0,3.0,0,4.0,1.0,3.0,0.0,7.0,,
410,37680800000000,San Diego,Encinitas Union Elementary,Suburban,Elementary School District,4444,20,0.0,,,,1.0,2010,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030724&revid=ylDWiSSWwLqkrn7qtcLkmA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,1.0,4,7.5,2.5,0.5,0.0,10.0,,
411,37680980000000,San Diego,Escondido Union,Suburban,Elementary School District,16942,73,0.0,,,,1.0,2021,2021,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030727&revid=6p7L3dhgR94ysWlgF5JfgA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,1,1,1.0,1.0,0,1.0,1.0,1,0,0,1,3.0,7.5,3,12.0,1.5,3.0,1.5,15.0,,
412,37681060000000,San Diego,Escondido Union High,Suburban,High School District,8916,70,0.0,,,,1.0,1999,1999,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030726&revid=hY5DgFJlplusIxiBTlFhi6fUA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,1,1.0,1.0,1,1.0,0.0,1,0,0,1,2.0,6.0,0,6.5,0.5,3.0,0.5,9.0,,
413,37681140000000,San Diego,Fallbrook Union Elementary,Suburban,Elementary School District,5124,77,0.0,,,,1.0,2011,2011,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030658&revid=nHJXXi46OqKyrJHESBTVrg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.5,0,0.5,0.0,0.5,0.0,3.5,,
414,37681220000000,San Diego,Fallbrook Union High,Suburban,High School District,2064,75,1.0,1995,2009,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030733&revid=KwAAnwzcoWAxbGJpRqQJlQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&isPndg=&PG=6,1.0,1998,2009,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030733&revid=vh1JPwtPxXJhJhXGzIXSRg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.5,0,0.5,0.0,0.0,0.0,3.0,Fallbrook_Union_High_BP7111.pdf,"Policy 7111: Evaluating Existing Buildings Status: ADOPTED Original Adopted Date: 05/09/1995 | Last Revised Date: 09/14/2009 | Last Reviewed Date: 09/14/2009 The adequacy and design of all existing school facilities shall be evaluated periodically in terms of meeting the needs of the instructional program and fulfilling the requirements of law regarding safety and structural soundness, accessibility to the handicapped and energy conservation. A primary consideration in evaluating existing facilities shall be the preservation of a healthful environment for students and staff as well as providing an aesthetically pleasing learning and working atmosphere. In the evaluation of existing buildings, the installation of energy conserving devices, including insulation or the implementation of other design modifications, shall be considered as permitted by law for purposes of reducing energy costs. Board Policy Manual Fallbrook Union High School District "
415,37681300000000,San Diego,Grossmont Union High,Suburban,High School District,21697,66,0.0,,,,1.0,1996,1996,https://go.boarddocs.com/ca/guhsd/Board.nsf/vpublic?open#,3.0,1,1,1,1.0,1.0,1,1.0,1.0,1,1,0,1,1.0,5.0,3,8.5,0.5,3.0,0.5,11.0,,
416,37681550000000,San Diego,Jamul-Dulzura Union Elementary,Suburban,Elementary School District,801,58,0.0,,,,1.0,2011,2011,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030669&revid=qJ2plus85WLHEplusplusiqGEKRtXYg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.5,0,0.5,0.0,0.5,0.0,3.5,,
417,37681710000000,San Diego,Julian Union High,Rural,High School District,118,59,0.0,,,,1.0,2017,2017,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030963&revid=tplusdOTmP0sEOKslshPQGuslshkinA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,0.0,1.0,1,2.0,0.0,0.5,0.5,5.0,,
418,37681890000000,San Diego,Lakeside Union Elementary,Suburban,Elementary School District,4842,44,0.0,,,,1.0,2012,2017,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030717&revid=h3pdb8IqxPU9nQxuSi8V2A==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,1,1.0,1.0,1,1.0,1.0,1,1,0,1,0.0,3.0,1,4.5,0.5,3.0,0.0,7.5,,
419,37681970000000,San Diego,La Mesa-Spring Valley,Suburban,Elementary School District,11031,63,0.0,,,,1.0,2008,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030701&revid=fWAE7UplusV2mS2ZPD6T6EBaA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,1,1,1.0,1.0,0,1.0,0.0,1,0,1,1,2.5,6.5,0,7.0,0.5,3.0,1.0,10.0,,
420,37682050000000,San Diego,Lemon Grove,Suburban,Elementary School District,3121,80,0.0,,,,1.0,2018,2018,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030295&revid=jUjeWuhwCVjqmvWbDGMvfA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,1,1.0,1.0,1,1.0,1.0,1,1,0,1,0.0,3.0,0,3.5,0.5,3.0,0.0,6.5,,
421,37682130000000,San Diego,Mountain Empire Unified,Rural,Unified School District,4282,59,0.0,,,,1.0,2017,2017,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030832&revid=41Yk0zbplusZrwGbrmydVvuXA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,1.5,0,1.5,0.0,1.5,0.0,4.5,,
422,37682210000000,San Diego,National Elementary,Suburban,Elementary School District,4451,89,0.0,,,,1.0,2007,2007,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030339&revid=70rlYV1nT6MrbtC1u1h1OQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,1,0.0,0.0,0,0.0,0.0,1,1,0,1,1.5,4.0,0,5.0,1.0,2.5,0.0,8.0,,
423,37683040000000,San Diego,Ramona City Unified,Rural,Unified School District,5077,62,0.0,,,,1.0,2005,2005,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030359&revid=K8444JiH1wDikJ03Vx8Emw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.5,0,0.5,0.0,0.5,0.0,3.5,,
424,37683380000000,San Diego,San Diego Unified,Urban,Unified School District,112637,61,0.0,,,,1.0,2017,2017,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030418&revid=slshStItdIsNSWPOh1iuk7czw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,1,1.0,1.0,0,1.0,0.0,1,0,0,1,2.0,5.0,3,11.0,3.0,3.0,0.0,14.0,,
425,37683460000000,San Diego,San Dieguito Union High,Urban,High School District,12364,20,0.0,,,,1.0,2019,2019,https://www.sduhsd.net/documents/Policies/7000%20NEW%20Construction/AR%207111%20Evaluating%20Existing%20Buildings.pdf,3.0,1,1,1,1.0,0.0,0,1.0,1.0,0,0,0,1,0.0,3.0,0,3.5,0.5,3.0,0.0,6.5,,
426,37683530000000,San Diego,San Pasqual Union Elementary,Rural,Elementary School District,527,27,0.0,,,,1.0,2007,2007,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030425&revid=4V595nGqCPaDlQhAF8slsh9NA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.5,1.0,0,1.0,0.0,0.0,0.5,4.0,,
427,37683610000000,San Diego,Santee,Suburban,Elementary School District,6091,39,0.0,,,,1.0,2009,2009,https://cdnsm5-ss16.sharpschool.com/UserFiles/Servers/Server_27050313/File/School%20Board/School%20Board%20Policies/7000%20Facilities/AR_7111.pdf,3.0,1,1,1,0.0,0.0,1,1.0,1.0,1,0,0,1,2.5,6.0,0,6.0,0.0,3.0,0.5,9.0,,
428,37683790000000,San Diego,San Ysidro Elementary,Urban,Elementary School District,4204,82,0.0,,,,1.0,2019,2019,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030895&revid=rNMuA6bWyTYCbFbNqbkONQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,1,1.0,1.0,0,1.0,0.0,1,1,0,1,0.0,3.0,0,3.5,0.5,3.0,0.0,6.5,,
429,37683870000000,San Diego,Solana Beach Elementary,Urban,Elementary School District,2730,21,0.0,,,,1.0,2016,2016,https://resources.finalsite.net/images/v1695631607/cambriansdorg/cpa5sdbsoj8omgdsfgas/Policy-ResourceManagement2711.pdf,3.0,1,1,1,1.0,1.0,0,1.0,0.0,0,1,0,1,1.0,4.0,0,5.0,1.0,3.0,0.0,8.0,,
430,37683950000000,San Diego,South Bay Union,Urban,Elementary School District,5595,77,0.0,,,,1.0,1994,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36031023&revid=HpSlBRWijajhZCHsL663Dw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,1,0.0,0.0,1,0.0,0.0,1,0,0,0,1.0,5.0,0,5.5,0.5,2.5,0.5,8.5,,
431,37684110000000,San Diego,Sweetwater Union High,Urban,High School District,36686,65,0.0,,,,1.0,2008,2008,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030221&revid=cc0lXJQTm0taNTXpC9IQTQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,1,1,1,1.0,1.0,1,1.0,1.0,1,1,0,1,0.0,3.0,3,6.5,0.5,3.0,0.0,9.5,,
432,37684370000000,San Diego,Vallecitos Elementary,Rural,Elementary School District,184,86,0.0,,,,1.0,2017,2023,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030268&revid=nZeVMoyTStCJb6r0haYevg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,1.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.5,0,0.5,0.0,0.5,0.0,1.5,,
